ID,Category,Pos_b,Pos_e,Privacy
902,address,0,1,楼兰
902,address,3,4,西域
902,address,15,20,罗布泊西北岸
902,organization,36,37,希洪
902,organization,56,57,西甲
902,name,43,50,巴托洛梅-马克斯
902,position,64,66,主教练
902,game,71,77,魔兽争霸III
902,game,83,84,CS
902,movie,109,115,《机器人瓦力》
902,movie,117,122,wall-e
902,organization,158,161,ac米兰
902,organization,169,170,国米
902,name,149,152,舍甫琴科
902,book,178,183,《飞狐外传》
902,book,185,190,《雪山飞狐》
902,book,193,197,《连城诀》
902,book,200,205,《天龙八部》
902,book,207,213,《射雕英雄传》
902,book,216,222,《白马啸西风》
902,company,238,246,农业银行宁波市分行
902,company,248,256,中国银行宁波市分行
