ID,Category,Pos_b,Pos_e,Privacy
119,address,43,44,宜兴
119,name,8,10,廖静文
119,name,37,39,徐悲鸿
119,name,25,27,徐悲鸿
119,position,5,6,馆长
119,scene,2,4,纪念馆
119,game,67,72,《侠盗车手》
119,company,54,55,EA
119,company,58,65,Take-Two
119,name,87,89,吕建明
119,company,91,103,通策控股集团有限公司董事局
119,company,82,83,新浪
119,position,104,105,主席
119,name,150,152,蒋玉林
119,company,133,140,中铁电气化局集团
119,position,143,144,主席
119,position,146,149,副总经理
119,scene,168,171,怀奥峡谷
119,scene,172,181,waiaugorge
119,address,226,227,羌区
119,scene,203,206,桃坪羌寨
119,scene,208,210,毕棚沟
