ID,Category,Pos_b,Pos_e,Privacy
1899,company,28,36,betdirect
1899,company,38,40,博天堂
1899,address,49,50,北京
1899,position,68,69,记者
1899,address,95,97,金融街
1899,name,89,90,朱克
1899,game,117,127,《蝙蝠侠6：暗夜骑士》
1899,game,147,152,《全民超人》
1899,scene,177,178,故宫
1899,scene,180,182,圆明园
1899,scene,195,196,鸟巢
1899,address,220,238,松江大学城文汇路716号的樱花广场二楼
1899,organization,203,210,“上海经贸学院”
1899,address,261,262,海淀
1899,name,253,254,易靖
1899,position,251,252,记者
1899,game,321,324,DOTA
1899,organization,334,338,北京消防局
1899,organization,344,345,央视
1899,name,352,354,彭小军
1899,company,358,360,深发展
1899,name,402,404,王学武
1899,company,410,411,交行
1899,address,456,459,湖景酒店
1899,scene,473,475,泸沽湖
1899,company,497,501,深圳收教所
