ID,Category,Pos_b,Pos_e,Privacy
977,book,22,29,《那么那么，艾》
977,company,4,8,798工厂
977,company,43,47,老三工作室
977,position,40,41,摄影
977,address,62,71,长丰街道办事处长丰村
977,position,77,78,记者
977,government,104,108,顺义区政府
977,name,137,138,贾鹏
977,name,139,140,陈博
977,position,129,132,共产党员
977,position,135,136,记者
977,name,173,175,顾景舟
977,company,192,193,汇丰
977,company,200,201,招行
977,company,213,214,农行
977,address,230,261,西藏自治区拉萨市城关区拉萨市城关区雅美生态花园门口小卖部千禧旁边
977,scene,264,268,巴郎山垭口
977,scene,270,275,猫鼻梁观景台
977,scene,283,285,双桥沟
977,scene,295,297,双桥沟
977,scene,300,302,海子沟
977,organization,304,311,中国艺术网理事会
977,organization,335,341,中国书法研究院
977,company,317,328,美国哥伦比亚制作有限公司
977,position,312,315,副理事长
977,position,329,332,艺术总监
977,position,342,344,副院长
977,organization,362,363,曼联
977,address,406,409,天星码头
977,movie,389,392,《文雀》
977,name,378,380,杜琪峰
977,address,423,424,越南
977,position,429,431,艺术家
