ID,Category,Pos_b,Pos_e,Privacy
2073,name,11,13,张大伟
2073,company,0,1,美联
2073,position,9,10,总监
2073,game,41,46,《鹰击长空》
2073,address,58,59,陕西
2073,address,96,99,黄河流域
2073,address,67,68,北京
2073,book,139,143,《红楼梦》
2073,organization,177,179,切尔西
2073,book,188,191,理财周报
2073,name,196,198,王薇薇
2073,position,192,195,实习记者
2073,organization,219,222,ESRB
2073,company,289,291,广发行
2073,organization,296,297,罗马
2073,organization,299,302,亚特兰大
2073,organization,320,322,波尔多
2073,name,325,327,布兰科
2073,position,323,324,主帅
