ID,Category,Pos_b,Pos_e,Privacy
2510,name,19,21,李云飞
2510,position,37,38,民警
2510,position,41,42,记者
2510,organization,70,71,维冈
2510,company,44,49,skybet
2510,company,80,83,威廉希尔
2510,address,91,115,吉林长春连邦长春市工农大路1128号欧亚7214室
2510,name,120,122,维特尔
2510,name,124,135,davidwheater
2510,position,118,119,中卫
2510,address,152,153,上海
2510,address,155,156,北京
2510,address,158,159,深圳
2510,address,161,162,成都
2510,book,137,138,每经
2510,name,141,142,陈珂
2510,name,143,144,胡琼
2510,name,145,147,黄惠敏
2510,name,148,149,杨斌
2510,position,139,140,记者
2510,government,163,166,美国使馆
2510,movie,178,181,使命召唤
2510,movie,196,204,《全民超人汉考克》
2510,name,208,212,彼德•贝格
2510,name,213,223,(PeterBerg)
2510,position,206,207,导演
