ID,Category,Pos_b,Pos_e,Privacy
1941,game,13,20,绝地求生刺激战场
1941,address,66,72,丽泽金融商务区
1941,address,105,110,内蒙古乌审旗
1941,government,116,122,人居环境委员会
1941,movie,129,133,功夫熊猫》
1941,book,200,206,《基督山伯爵》
1941,position,210,212,主人公
1941,movie,224,227,《雨人》
1941,movie,229,237,《为戴茜小姐开车》
1941,movie,239,244,《末路狂花》
1941,movie,246,250,《狮子王》
1941,movie,252,257,《石破天惊》
1941,company,259,260,花旗
1941,book,273,276,东方早报
1941,name,279,281,刘秀浩
1941,name,283,285,刘秀浩
1941,position,277,278,记者
1941,book,296,301,《时间之轮》
1941,government,324,343,建设部住宅建设及产业现代化技术专家委员会
1941,position,344,345,专家
1941,scene,350,353,白金汉宫
1941,company,361,362,盖蒂
1941,position,421,422,专家
1941,scene,437,439,巴厘岛
1941,scene,473,475,巴厘岛
1941,organization,490,491,维拉
1941,organization,493,494,曼城
1941,name,517,518,温格
1941,position,528,529,队长
1941,address,553,555,天津港
1941,address,557,559,大连港
1941,government,580,582,韩联社
1941,government,589,595,朝鲜海军司令部
1941,position,600,602,发言人
1941,name,636,637,耶稣
1941,position,639,640,门徒
1941,scene,615,617,马达巴
1941,scene,623,625,尼泊山
1941,scene,646,649,加利利湖
1941,scene,627,634,先知摩西的纪念馆
1941,game,655,658,毁灭战士
1941,organization,675,676,皇马
1941,organization,678,679,巴萨
1941,organization,681,684,塞维利亚
1941,address,704,705,重庆
1941,name,700,702,翁振杰
1941,company,716,721,重庆国际信托
1941,company,735,744,重庆国际信托投资公司
1941,company,748,751,阿里巴巴
1941,company,795,803,交通银行四川省分行
