ID,Category,Pos_b,Pos_e,Privacy
1900,name,18,21,布塔利亚
1900,government,40,41,公安
1900,government,43,46,交管部门
1900,company,28,36,中国电信武汉分公司
1900,government,77,79,证监会
1900,company,81,82,招行
1900,company,85,86,永隆
1900,book,106,115,《消费者权益保护法》
1900,position,99,100,律师
1900,organization,146,149,卡利亚里
1900,organization,172,175,卡利亚里
1900,organization,152,156,森普多利亚
1900,address,204,206,回龙观
1900,address,208,210,天通苑
1900,company,189,195,房地产经纪公司
1900,position,201,202,记者
1900,government,238,240,建设部
1900,book,250,261,《经济适用住房管理办法》
