ID,Category,Pos_b,Pos_e,Privacy
1240,scene,0,5,妈妈拍丝瓜岛
1240,scene,10,20,malapascua岛
1240,address,59,61,石家庄
1240,book,45,52,《?望东方周刊》
1240,name,55,57,周范才
1240,position,53,54,记者
1240,company,67,75,银联商务湖北分公司
1240,company,97,98,银联
1240,position,81,82,记者
1240,book,115,120,《大众软件》
1240,movie,131,137,《汽车驾驶员》
1240,organization,142,144,桑坦德
1240,organization,162,165,西班牙人
1240,organization,191,197,山东省集邮协会
1240,organization,201,207,济南市集邮协会
1240,name,212,214,吴永亮
1240,position,198,199,理事
1240,position,208,211,常务理事
1240,government,228,233,海淀区民政局
1240,book,239,253,《海淀区接收成年孤儿安置办法》
