ID,Category,Pos_b,Pos_e,Privacy
2390,game,11,20,《战斗位置：太平洋》
2390,address,22,25,北美地区
2390,name,43,44,黄胄
2390,position,75,76,名师
2390,movie,80,84,黑道圣徒》
2390,name,117,121,Danny
2390,company,95,97,CVG
2390,company,105,107,THQ
2390,position,114,116,副总裁
2390,organization,122,124,沙尔克
2390,scene,194,197,拉卜楞寺
2390,name,257,258,鲁迅
2390,organization,260,262,WCG
2390,organization,267,270,湖北卫视
2390,address,298,299,美国
2390,government,303,305,财政部
2390,position,292,294,交易员
2390,organization,349,353,曼联阿森纳
2390,organization,357,359,沃沙尔
2390,name,341,342,宝哥
2390,book,393,403,《树木-人格投射测验》
2390,government,424,427,检察机关
2390,government,440,443,检察机关
2390,name,456,457,仇英
2390,name,461,463,郑板桥
2390,name,465,467,王石谷
2390,name,471,473,吴昌硕
2390,name,475,477,齐白石
2390,government,492,496,仙游县政府
2390,movie,534,538,《芙蓉镇》
