ID,Category,Pos_b,Pos_e,Privacy
576,address,0,3,新城公园
576,address,15,17,家乐福
576,address,19,22,易初莲花
576,address,24,27,贵友大厦
576,address,29,35,白惠福购物中心
576,address,43,47,塞拉图哨所
576,government,37,38,国军
576,address,75,76,甘南
576,scene,95,98,甘南草原
576,address,123,151,成都市青羊区光华村街10号大地新光华广场二楼的星空网络会所
576,address,116,117,成都
576,organization,163,165,拉科鲁
576,organization,168,170,费耶诺
576,company,190,194,维塔工作室
576,government,221,223,银监会
576,book,267,273,《射雕英雄传》
576,book,275,280,《神雕侠侣》
576,book,282,288,《倚天屠龙记》
576,book,290,295,《天龙八部》
576,book,297,302,《笑傲江湖》
576,book,304,308,《鹿鼎记》
