ID,Category,Pos_b,Pos_e,Privacy
2381,name,2,4,周春芽
2381,scene,15,17,美术馆
2381,organization,53,55,利物浦
2381,organization,61,62,尤文
2381,name,47,49,陆慧明
2381,game,71,73,半条命
2381,movie,78,87,《逃离City17》
2381,name,102,103,梁炜
2381,company,90,97,伟业顾问北京公司
2381,position,98,101,副总经理
2381,address,119,121,西直门
2381,name,104,106,章惠生
2381,position,109,110,专家
2381,name,153,154,王红
2381,position,143,152,北京投资促进局副局长
2381,company,169,171,广发行
2381,company,185,194,中国出口信用保险公司
2381,company,208,217,国基地产破产清算小组
2381,position,231,234,代理律师
2381,address,245,246,北京
2381,address,248,249,上海
2381,company,243,244,工行
2381,position,238,239,记者
2381,position,253,254,客服
