ID,Category,Pos_b,Pos_e,Privacy
600,name,0,2,张颐武
600,scene,32,34,天安门
600,organization,46,53,北京勘察设计协会
600,name,61,63,周荫如
600,position,54,56,副会长
600,position,58,60,秘书长
600,company,65,73,招商银行东直门支行
600,game,110,114,立方体迷阵
600,government,149,153,口区房产局
600,name,156,158,吴晓国
600,position,154,155,局长
600,organization,165,169,上海博物馆
600,name,172,174,陈燮君
600,position,170,171,馆长
600,scene,176,178,博物馆
600,movie,199,211,《TotalRecall》
600,organization,246,248,橘子熊
600,name,261,264,Gino
600,position,249,250,选手
600,address,288,289,香港
600,company,266,267,建行
600,company,269,270,华夏
600,company,293,294,银联
600,book,306,319,《GameInformer》
