ID,Category,Pos_b,Pos_e,Privacy
2370,government,20,23,市区财政
2370,government,27,30,区民政局
2370,address,68,70,房山区
2370,address,82,95,北京石化新材料科技产业基地（
2370,position,117,121,建筑设计师
2370,movie,160,174,《赎罪》（atonement）
2370,organization,147,152,威尼斯电影节
2370,organization,176,180,罗马电影节
2370,organization,137,141,奥斯卡战线
2370,government,187,191,宁波市政府
2370,company,207,210,宁波金融
2370,movie,268,274,《唐山大地震》
2370,name,260,262,孙健红
2370,company,250,253,华谊兄弟
2370,position,256,259,法律顾问
2370,address,288,290,万科红
2370,name,285,286,婷婷
2370,company,275,278,新浪房产
2370,position,281,284,实习编辑
2370,government,331,332,俄军
2370,game,338,341,《怒潮》
2370,game,359,363,《辐射Ⅲ》
2370,game,368,375,《地铁2033》
2370,name,383,384,吴敏
2370,position,376,377,记者
2370,position,391,393,推销员
2370,address,447,461,松江大型居住社区泗泾基地a地块
2370,government,427,432,上海市规划局
