ID,Category,Pos_b,Pos_e,Privacy
2253,government,9,10,央行
2253,movie,48,53,《革命到底》
2253,name,77,79,陈健携
2253,name,82,83,吴军
2253,company,37,40,新浪娱乐
2253,position,75,76,导演
2253,organization,95,96,曼联
2253,organization,100,102,富勒姆
2253,organization,103,104,热刺
2253,name,85,87,姚不仙
2253,organization,116,117,热刺
2253,organization,120,121,红军
2253,organization,122,123,枪手
2253,organization,124,126,切尔西
2253,name,107,108,詹俊
2253,organization,135,138,布莱克本
2253,name,129,131,金石开
2253,name,156,159,圣克鲁斯
2253,name,161,163,麦卡锡
2253,position,154,155,前锋
2253,movie,212,216,《春光乍泄
2253,name,197,199,王家卫
2253,name,206,208,王家卫
2253,scene,219,223,敦煌莫高窟
2253,company,264,267,首创期货
