ID,Category,Pos_b,Pos_e,Privacy
1153,name,12,14,曾世民
1153,company,4,7,湖南信托
1153,company,30,37,中国银行投资部门
1153,position,0,1,记者
1153,position,8,11,副总经理
1153,government,58,59,央行
1153,game,87,89,星际2
1153,name,93,96,Moon
1153,name,99,102,Nada
1153,organization,129,130,意甲
1153,organization,132,133,切沃
1153,name,118,121,武西尼奇
1153,name,144,146,齐达内
1153,name,152,154,梅内兹
1153,name,156,160,menez
1153,game,163,166,DotA
1153,company,217,220,bose
1153,position,235,236,dj
1153,scene,202,203,w岛
1153,address,284,285,北京
1153,name,276,278,郑宝军
1153,scene,251,252,罗马
1153,name,331,333,赵无极
1153,name,335,337,吴冠中
1153,company,301,302,胡润
1153,position,327,329,艺术家
1153,name,362,364,余崇正
1153,company,352,354,乐活城
1153,position,355,357,创办人
1153,position,359,361,总经理
1153,position,348,350,创始人
