ID,Category,Pos_b,Pos_e,Privacy
1357,government,23,25,银监会
1357,company,6,9,交通银行
1357,book,51,60,《论以貌取人的下场》
1357,book,61,75,《国家一级驱魔师上岗培训通知》
1357,book,76,82,《提灯映桃花》
1357,book,83,88,《铜钱龛世》
1357,scene,108,110,松坪沟
1357,address,148,156,中国湖南自贸试验区
1357,address,168,175,岳阳城机水运口岸
1357,company,159,163,畅国际物流
1357,organization,197,198,米堡
1357,address,229,230,深圳
1357,company,231,234,平安银行
1357,scene,265,267,蓝环岛
1357,game,313,325,《大战略PERFECT3》
1357,company,309,310,光谱
1357,government,360,364,俄军各部队
1357,movie,376,382,《生化危机4》
1357,organization,400,402,尼美根
1357,organization,415,416,荷甲
1357,organization,421,426,莫斯科斯巴达
1357,book,439,446,《电脑游戏攻略》
1357,game,460,464,仙剑奇侠传
1357,game,467,470,坦克大战
