ID,Category,Pos_b,Pos_e,Privacy
224,government,0,6,广东省人大代表
224,movie,19,22,《朱诺》
224,name,24,27,juno
224,name,29,34,杰森·瑞特曼
224,movie,42,47,钢之炼金术师
224,name,77,78,李强
224,name,82,84,费永璐
224,position,75,76,记者
224,position,79,81,实习生
224,game,98,102,魔兽争霸3
224,address,94,95,杭州
224,organization,87,89,WCG
224,company,85,86,三星
224,scene,108,112,典德尔神庙
224,scene,113,129,thetempleofdendur
224,scene,145,149,丹都尔神殿
224,address,162,163,东京
224,address,167,172,群马县前桥市
224,movie,180,187,《终极生化少女》
224,government,151,154,日本政府
224,government,194,202,深圳福田区人民法院
