ID,Category,Pos_b,Pos_e,Privacy
212,address,27,28,房山
212,government,4,7,房山政府
212,company,38,39,万科
212,book,48,57,生命力难以承受的轻》
212,book,72,76,《局外人》
212,book,78,82,《异乡人》
212,position,87,88,作者
212,government,98,101,北京房协
212,name,106,108,陈志谈
212,position,102,105,副秘书长
212,government,132,141,福建省质量技术监督局
212,book,151,159,《福建省地方标准》
212,organization,165,173,东阳市红木行业协会
212,name,187,189,吴国平
212,company,178,183,东阳御品红木
212,position,174,176,副会长
212,company,198,199,立博
212,address,238,246,上海漕宝路星星广场
212,address,258,264,肯德基莘漕餐厅
