ID,Category,Pos_b,Pos_e,Privacy
20,game,1,4,dota
20,game,19,22,imba
20,address,50,59,q1大厦77层观景台
20,address,87,88,日本
20,organization,132,135,凯尔特人
20,company,148,149,立博
20,company,151,152,伟德
20,company,164,167,bwin
20,organization,211,213,布莱克
20,name,178,181,贝巴托夫
20,game,228,234,《捉鬼敢死队》
20,scene,247,249,龙目岛
20,scene,252,255,珊瑚礁岛
20,address,290,291,大理
20,scene,337,338,苍山
20,game,340,348,Half-Life
20,game,369,380,《Half-Life2》
20,organization,397,398,罗马
20,organization,387,390,桑普蓝鹰
20,name,382,383,姜山
20,organization,417,419,乐居会
20,position,404,406,主持人
20,address,468,469,伦敦
20,address,475,480,伦敦的水晶宫
20,organization,464,466,世博会
20,name,448,450,田申申
20,organization,498,500,联盟杯
20,organization,511,513,联盟杯
20,organization,571,572,英超
20,company,555,558,威廉希尔
20,game,588,592,《辐射3》
