ID,Category,Pos_b,Pos_e,Privacy
2185,movie,7,10,《夺帅》
2185,movie,12,36,《这不是斯巴达》（meetthespartans）
2185,movie,38,46,《情不自禁爱上你》
2185,address,63,77,印度西部拉贾斯坦邦的波克兰地区
2185,government,90,93,印度空军
2185,scene,99,103,艾尔利海滩
2185,scene,105,109,汉密尔顿岛
2185,scene,120,124,白天堂沙滩
2185,scene,141,144,圣灵群岛
2185,organization,146,147,西甲
2185,organization,158,162,拉科鲁尼亚
2185,organization,165,168,毕尔巴鄂
2185,game,189,192,盗梦空间
2185,organization,206,211,广东经济学会
2185,company,229,232,兴业银行
2185,scene,257,258,洱海
2185,organization,314,315,足彩
2185,name,306,307,张路
2185,government,327,329,法新社
2185,government,344,353,俄国防部战略导弹部队
2185,name,357,358,康沃
2185,name,360,370,vadimkonval
2185,company,332,338,国际文传电讯社
2185,position,354,356,发言人
2185,position,397,399,业务员
2185,government,420,424,广州市国土
2185,book,476,481,《红色黎明》
2185,book,482,488,《现代启示录》
2185,name,465,474,JohnMilius
2185,name,494,500,Raymond
2185,position,490,491,作者
2185,position,462,463,作者
2185,organization,514,515,莱切
2185,organization,533,536,卡利亚里
2185,game,554,557,德军总部
