ID,Category,Pos_b,Pos_e,Privacy
651,position,5,6,公主
651,scene,0,2,迪士尼
651,position,23,25,艺术家
651,scene,47,48,画廊
651,name,65,66,杜风
651,government,106,107,央行
651,game,133,136,WAR3
651,organization,178,180,费内巴
651,organization,183,185,波尔图
651,game,190,193,DOTA
651,game,195,201,DOTA欢乐行
651,game,203,206,反恐精英
651,game,208,213,地下城与勇士
651,game,215,218,穿越火线
651,game,220,223,英雄联盟
651,game,225,230,FIFA足球
651,address,233,247,理想国际大厦8层新浪乐居嘉聊室
651,address,267,268,伦敦
651,organization,255,257,维拉队
651,name,297,299,卡马乔
651,name,308,310,卡马乔
