ID,Category,Pos_b,Pos_e,Privacy
2354,government,35,39,香港证监会
2354,company,12,22,accumulator
2354,company,69,70,交行
2354,position,74,75,客服
2354,movie,91,96,《老无所依》
2354,movie,97,116,（nocountryforoldmen）
2354,name,118,133,伊桑-科恩（ethancoen）
2354,game,139,141,星际2
2354,game,163,166,Moon
2354,address,189,195,范登堡空军基地
2354,address,197,207,阿拉斯加州格里利堡基地
2354,game,212,215,《楼兰》
2354,position,216,217,画师
2354,government,236,239,中国空军
2354,organization,272,273,澳彩
2354,organization,296,297,巴黎
2354,organization,301,302,法甲
2354,organization,305,306,里昂
2354,address,319,321,珍珠港
2354,government,356,359,美国海军
2354,game,391,399,《辐射：新维加斯》
2354,game,401,410,FalloutNew
2354,address,441,448,大董旗舰店工体店
2354,company,458,461,安信证券
2354,company,470,471,交行
2354,company,485,486,交行
2354,scene,521,523,天安门
