ID,Category,Pos_b,Pos_e,Privacy
689,scene,0,2,博物馆
689,name,68,70,刘诗平
689,name,72,74,白洁纯
689,position,66,67,记者
689,address,88,93,北京麻雀瓦舍
689,address,117,118,北京
689,name,114,115,本兮
689,game,134,135,魔兽
689,organization,130,132,CCM
689,organization,154,160,PanDa战队
689,name,139,144,Yumiko
689,name,146,150,Blast
689,position,136,137,队员
689,position,162,163,经理
689,position,164,166,投资者
689,position,184,188,资深鉴赏师
689,organization,217,219,阿森纳
689,government,237,249,人民银行成都分行征信管理处
689,position,250,254,相关负责人
689,movie,289,292,《神探》
689,movie,294,305,《姨妈的后现代生活（）》
689,movie,321,326,《变形金刚》
689,movie,333,339,《变形金刚3》
