ID,Category,Pos_b,Pos_e,Privacy
1852,organization,9,11,米德尔
1852,organization,23,25,米德尔
1852,government,40,44,国土资源局
1852,government,52,55,执法大队
1852,position,45,47,副局长
1852,position,56,58,大队长
1852,position,66,67,主任
1852,position,69,72,工会主席
1852,organization,94,96,巴勒莫
1852,organization,115,117,巴勒莫
1852,organization,110,111,切沃
1852,address,127,129,卫星城
1852,government,151,154,埃及政府
1852,organization,182,184,紫百合
1852,company,191,194,snai
1852,address,224,225,龙观
1852,address,227,229,天通苑
1852,company,234,240,二手房中介公司
1852,position,214,215,记者
1852,movie,282,285,真相禁区
1852,game,306,310,DOTA2
1852,government,359,361,保监会
1852,game,393,401,《火爆狂飙：天堂》
1852,company,403,404,EA
1852,company,408,422,CriterionStudio
1852,game,440,441,星际
1852,game,461,462,星际
1852,address,453,454,郑州
