ID,Category,Pos_b,Pos_e,Privacy
2498,book,32,40,《后汉书·张衡传》
2498,name,19,20,张衡
2498,game,52,58,《雷神之锤2》
2498,game,94,99,《变形金刚》
2498,book,76,82,Variety
2498,company,102,109,HighMoon
2498,government,113,118,彩票监管部门
2498,company,167,170,北京银行
2498,company,176,177,中信
2498,organization,200,203,福利彩票
2498,name,180,181,于海
2498,government,233,243,中国人民解放军铁道兵团
2498,government,249,253,国家铁道部
2498,government,258,267,中共中央军委军事运输
2498,position,244,247,副司令员
2498,position,254,256,副部长
2498,position,268,270,司令员
2498,address,272,279,“光耀东方广场”
2498,name,287,289,李贵斌
2498,name,353,354,安蓓
2498,company,344,351,北京保利拍卖公司
2498,game,361,364,Dota
2498,game,399,403,《英雄连》
2498,game,405,414,《英雄连：抵抗前线》
