ID,Category,Pos_b,Pos_e,Privacy
1898,address,4,7,萨尔瓦多
1898,book,29,33,刚特格瑞姆
1898,game,54,57,魔兽争霸
1898,game,59,62,DOTA
1898,game,64,67,实况足球
1898,organization,35,43,全球电子竞技精英赛
1898,scene,69,71,宝顶山
1898,scene,112,114,宝顶山
1898,scene,73,75,同北山
1898,scene,77,78,篆山
1898,scene,80,82,石门山
1898,scene,84,85,南山
1898,scene,109,110,北山
1898,company,119,122,花旗银行
1898,company,124,125,花旗
1898,company,129,130,花旗
1898,company,166,168,银率网
1898,company,197,199,银率网
1898,company,206,207,光大
1898,company,209,210,招行
1898,company,212,213,建行
1898,position,169,173,信用卡专家
1898,organization,215,217,尼美根
1898,company,236,241,bet365
1898,company,243,245,sts
1898,address,293,294,宁波
1898,company,263,268,农行浙江分行
1898,company,287,290,浙江农行
1898,game,344,347,《狂怒》
1898,book,313,318,《Edge》
1898,company,331,340,idSoftware
1898,address,375,376,巴西
1898,movie,363,366,《荡寇》
1898,game,402,405,DOTA
1898,company,400,401,暴雪
1898,game,413,416,CSOL
1898,game,437,438,CS
1898,company,427,431,Valve
1898,position,424,426,开发商
1898,address,473,484,湖北赤壁市三国古战场景区
1898,name,451,453,宋道峰
