ID,Category,Pos_b,Pos_e,Privacy
1782,government,9,12,市住建委
1782,name,6,7,陈斯
1782,position,4,5,记者
1782,name,50,51,盖蒂
1782,scene,57,59,博物馆
1782,address,79,83,赛狗赌博场
1782,address,86,93,辛集市安古城村西
1782,book,124,131,房树人之房子分析
1782,book,136,143,房树人之树木分析
1782,book,148,155,房树人之人物分析
1782,address,184,187,马尔代夫
1782,company,198,205,香格里拉酒店集团
1782,scene,189,193,香格里拉岛
1782,book,207,212,《娱乐在线》
1782,book,214,221,《波士顿环球报》
1782,book,223,230,《芝加哥太阳报》
1782,book,232,237,《今日美国》
1782,book,239,242,《滚石》
1782,organization,263,265,博尔顿
1782,name,268,270,梅格森
1782,name,282,283,基恩
1782,position,266,267,主帅
1782,game,298,302,《止痛药》
1782,company,320,328,PeopleCan
1782,name,343,345,顾云昌
1782,position,329,342,中国房地产及住宅研究会副会长
1782,game,392,398,《狼穴尖兵2》
1782,position,412,414,理财师
1782,position,417,418,记者
1782,scene,442,444,长滩岛
1782,scene,459,461,长滩岛
