ID,Category,Pos_b,Pos_e,Privacy
1332,game,26,33,《暗黑破坏神3》
1332,name,2,10,BillRoper
1332,name,40,42,吴江林
1332,name,46,48,左宗申
1332,company,70,77,中金小额贷款公司
1332,name,92,94,刘伟渊
1332,company,79,89,广东纵横天正律师事务所
1332,position,90,91,律师
1332,address,124,130,龙湖·花墅香醍
1332,name,135,136,颜龙
1332,position,131,134,营销主管
1332,game,149,153,《三国志》
1332,address,196,197,湖州
1332,address,222,227,中奥·美泉宫
1332,government,212,216,湖州市政府
1332,name,186,187,何平
1332,position,184,185,导演
1332,scene,229,235,绿山开放动物园
1332,organization,282,284,利物浦
1332,book,334,337,《收获》
1332,scene,373,375,石垣岛
1332,scene,378,382,八重山列岛
1332,scene,389,391,石垣港
1332,scene,407,409,竹富岛
1332,scene,411,413,西表岛
1332,scene,415,417,小浜岛
1332,position,420,421,老板
1332,position,424,425,记者
1332,company,465,466,宝钢
1332,company,488,495,上海期货交易公司
1332,position,503,504,记者
1332,government,509,511,银监会
1332,organization,529,532,信托公司
1332,organization,557,558,希洪
1332,organization,561,563,贝蒂斯
1332,name,577,578,西塞
1332,name,590,591,琼斯
1332,government,630,632,银监会
1332,company,638,645,新型农村金融机构
1332,game,676,679,星际争霸
1332,address,681,686,梨园农贸市场
1332,address,697,702,妇幼保健医院
1332,address,704,708,颐年护理院
1332,address,710,715,通州新华医院
1332,government,746,747,央行
1332,game,765,774,《英雄连：勇气传说》
1332,company,778,779,汇丰
1332,company,781,782,澳新
1332,company,791,792,荷银
1332,address,840,842,济南市
1332,address,860,865,成通文化市场
1332,address,893,896,山水文园
1332,name,874,875,李辙
1332,scene,913,918,林达海渔广场
1332,game,926,933,《止痛药：复活》
1332,address,954,956,金融街
