ID,Category,Pos_b,Pos_e,Privacy
467,government,3,4,央行
467,government,7,9,银监会
467,government,11,13,公安部
467,government,15,20,国家工商总局
467,company,54,55,花旗
467,address,110,112,热那亚
467,organization,84,85,罗马
467,name,66,68,梅克斯
467,name,70,72,佩罗塔
467,name,102,103,托蒂
467,game,123,126,War3
467,name,114,118,Efeng
467,book,179,184,《号外杂志》
467,position,155,157,主持人
467,game,185,198,CreatureKeeper
467,game,201,218,《孢子：英雄(SporeHero)》
467,game,221,223,《孢子
467,name,228,231,余音绕梁
467,address,283,284,西单
467,game,306,309,DotA
467,government,339,347,美国联邦贸易委员会
467,company,354,356,广发行
467,organization,429,431,富勒姆
