ID,Category,Pos_b,Pos_e,Privacy
578,organization,1,5,比勒菲尔德
578,organization,7,10,布莱克本
578,organization,14,16,桑德兰
578,organization,29,32,英德足彩
578,address,50,52,西雅图
578,address,76,81,西雅图塔科玛
578,address,82,94,seattletacoma
578,game,95,98,DOTA
578,book,163,167,《红楼梦》
578,name,141,142,尹俊
578,position,138,140,主持人
578,game,181,184,dota
578,government,230,236,快乐阿利交警队
578,name,253,256,Yoyo
578,book,257,261,笑傲江湖》
578,book,264,270,《书剑恩仇录》
578,book,273,278,《神雕侠侣》
578,book,281,285,《侠客行》
578,book,288,294,《倚天屠龙记》
578,book,297,301,《碧血剑》
578,name,306,308,吴冠中
578,name,312,314,郭庆祥
578,name,317,318,石齐
578,position,327,328,记者
578,movie,370,376,《机器人瓦力》
578,company,383,387,yahoo
