ID,Category,Pos_b,Pos_e,Privacy
132,address,38,40,乌克兰
132,name,17,18,石媛
132,position,21,22,记者
132,company,58,65,索维娅国际艺术村
132,position,68,70,艺术家
132,game,86,90,DotA2
132,scene,120,124,盖蒂博物馆
132,address,141,143,中关村
132,game,195,200,《天堂II》
132,company,186,191,Ncsoft
132,address,232,233,孟买
132,government,257,260,印度空军
132,name,243,244,聂云
132,position,241,242,记者
132,company,313,316,中国民航
132,organization,325,327,拉齐奥
132,organization,329,332,乌迪内斯
132,organization,334,335,国米
132,organization,340,342,热那亚
132,game,372,377,SF特种部队
132,organization,363,365,橘子熊
132,game,409,413,《辐射3》
132,game,431,435,《辐射3》
132,company,404,407,贝塞斯达
132,government,453,454,央行
