ID,Category,Pos_b,Pos_e,Privacy
396,movie,1,6,《魔法奇缘》
396,name,8,16,enchanted
396,name,18,22,凯文·利玛
396,name,27,32,艾米·亚当斯
396,movie,42,49,《丹的真实生活》
396,movie,51,63,daninreallife
396,name,65,70,彼德·赫吉斯
396,name,78,81,朱利叶特
396,organization,85,89,米德尔斯堡
396,organization,92,93,纽卡
396,address,101,104,海淀新区
396,government,109,112,海淀政府
396,address,153,154,巴黎
396,book,148,152,《风尚志》
396,company,176,182,纽约商品交易所
396,position,255,259,园林设计师
396,address,274,275,大理
396,address,299,300,洱海
396,game,325,328,王者荣耀
396,name,357,359,埃雷拉
396,position,369,370,学生
