ID,Category,Pos_b,Pos_e,Privacy
1349,government,24,30,向督院街派出所
1349,position,37,38,民警
1349,name,68,69,赵加
1349,name,84,85,杜硕
1349,company,53,62,北京国华置业有限公司
1349,company,76,79,思源经纪
1349,position,63,67,公关部经理
1349,position,80,83,策划总计
1349,address,98,100,卢浮宫
1349,name,89,91,张裕能
1349,name,93,94,贝宁
1349,scene,107,109,金字塔
1349,scene,120,122,卢浮宫
1349,scene,134,136,卢浮宫
1349,government,152,153,央行
1349,company,141,144,商业银行
1349,position,138,139,记者
1349,address,205,206,曼城
1349,organization,193,194,曼城
1349,organization,215,217,联盟杯
1349,company,224,227,北京银行
1349,company,234,237,交通银行
1349,name,280,282,黄龙玉
1349,name,308,310,刘忠维
1349,company,294,303,广州乾朗珠宝有限公司
1349,position,304,307,执行董事
1349,company,339,342,零售银行
1349,position,343,344,总监
1349,book,352,357,《黑暗之塔》
1349,name,349,351,蒂芬金
1349,book,391,398,《略谈<空气>》
1349,name,386,387,费穆
1349,name,404,405,费穆
1349,company,442,445,金融时报
1349,company,449,452,广电运通
1349,position,411,412,编者
1349,address,487,488,古巴
1349,position,480,484,美国雇佣军
1349,organization,498,502,布莱克本队
1349,organization,530,534,布莱克本队
1349,organization,505,508,利物浦队
1349,game,553,561,《蝙蝠侠疯狂都市》
1349,book,548,551,大众软件
1349,scene,597,600,moma
