ID,Category,Pos_b,Pos_e,Privacy
144,organization,1,3,西汉姆
144,organization,6,8,博尔顿
144,government,39,45,中国消费者协会
144,government,47,54,中国房地产业协会
144,book,77,83,《购房指南针》
144,company,56,59,新浪乐居
144,movie,98,101,抵抗前线
144,movie,102,117,（OpposingFronts）
144,name,129,131,胡文和
144,organization,165,168,博恩茅斯
144,organization,201,204,博恩茅斯
144,organization,192,195,南安普顿
144,name,177,182,老雷德克纳普
144,name,188,189,老雷
144,position,171,174,助理教练
144,position,205,207,主教练
144,organization,213,221,西班牙u21国家队
144,name,235,237,博斯克
144,book,262,267,《大众软件》
144,company,272,275,招商银行
144,company,284,285,ge
144,company,287,289,西门子
144,company,291,293,爱立信
144,company,295,296,松下
144,company,305,306,中远
144,company,308,309,中集
144,company,311,312,万科
144,movie,326,330,《寂静岭》
144,scene,361,363,富士山
