ID,Category,Pos_b,Pos_e,Privacy
1166,game,5,10,战斗国际象棋
1166,book,0,3,大众软件
1166,company,34,37,中国银联
1166,address,49,50,上海
1166,name,62,64,沈国民
1166,address,97,99,购物街
1166,game,136,140,《半条命》
1166,government,175,176,美军
1166,government,178,179,英军
1166,position,180,181,士兵
1166,movie,184,189,变形金刚1》
1166,movie,204,209,《全民超人》
1166,game,210,216,《龙与地下城》
1166,game,287,292,《永恒之塔》
1166,name,267,268,侯天
1166,name,269,278,(HouTian)不
1166,position,264,266,分析师
1166,address,302,305,黑岛海域
1166,position,330,331,教练
1166,game,371,374,War3
1166,name,382,384,埃雷拉
1166,name,441,443,梁玉祥
1166,company,426,438,上海携程国际旅行社有限公司
1166,company,453,462,上海携程商务有限公司
