ID,Category,Pos_b,Pos_e,Privacy
962,organization,19,20,欧冠
962,movie,39,46,Offficer
962,movie,67,70,《牙仙》
962,movie,72,81,ToothFairy
962,position,49,50,编剧
962,organization,85,86,维拉
962,organization,89,91,富勒姆
962,organization,96,97,星海
962,organization,127,130,星海赛事
962,game,153,157,魔兽争霸3
962,position,168,169,选手
962,address,187,194,圣彼得堡冬宫广场
962,government,184,185,俄军
962,organization,201,204,金融机构
962,company,213,214,快钱
962,address,251,257,肯尼亚马赛马拉
962,movie,281,287,《夺宝冒险王》
962,game,323,329,《星际争霸2》
962,name,331,335,Linda
962,address,362,366,京打马尼区
962,scene,368,372,巴杜尔火山
962,scene,373,383,gunungbatur
962,organization,420,421,罗马
962,organization,436,438,里斯本
962,organization,441,442,巴萨
962,company,399,404,skybet
962,scene,454,455,西山
962,company,486,489,香港招行
962,company,523,524,银联
962,government,570,571,央行
962,government,573,575,银监会
962,company,545,546,招行
962,position,536,537,记者
962,company,596,599,博彩公司
