ID,Category,Pos_b,Pos_e,Privacy
884,address,3,18,上海市黄浦区南京东路3段248号
884,movie,45,50,《杯酒人生》
884,organization,39,41,奥斯卡
884,government,87,94,北京大观园管委会
884,name,84,85,董飞
884,name,97,99,马俊潼
884,company,68,80,北京娱乐通科技发展有限公司
884,position,81,83,总经理
884,position,95,96,主任
884,book,134,146,《中小学班级团体辅导手册》
884,organization,166,169,ESRB
884,name,151,153,余胤良
884,name,162,164,希拉里
884,position,154,155,议员
884,company,191,195,深圳农商行
884,book,227,229,侠客行
884,name,212,213,金庸
884,name,220,221,金庸
884,organization,233,237,卡利亚里队
884,organization,262,266,卡利亚里队
884,organization,240,243,巴勒莫队
884,organization,247,250,意甲联赛
884,address,278,284,东水门长江大桥
884,address,308,311,渝中半岛
