ID,Category,Pos_b,Pos_e,Privacy
699,organization,18,19,意甲
699,organization,26,28,拉齐奥
699,organization,30,33,那不勒斯
699,organization,35,39,桑普多利亚
699,book,84,89,《游戏作弊》
699,name,70,80,MiaConsalvo
699,company,132,135,万科集团
699,position,136,138,副总裁
699,government,143,147,CNNIC
699,address,214,221,大董旗舰店工体店
699,address,230,236,益阳市益鑫泰路
699,name,246,248,曹鹏飞
699,position,224,225,记者
699,game,267,273,《DOTA2》
699,game,301,307,《DOTA2》
699,book,308,311,大众软件
699,game,329,333,DOTA2
699,address,326,327,科隆
699,address,356,359,德国科隆
699,game,374,376,星际2
699,name,363,366,Infi
