ID,Category,Pos_b,Pos_e,Privacy
2239,book,0,12,《新绝代双骄之鱼戏江湖篇》
2239,name,13,15,慕容九
2239,movie,20,25,《音乐之声》
2239,book,59,62,《章程》
2239,company,34,35,工行
2239,address,96,98,极乐寺
2239,organization,76,77,哈佛
2239,organization,89,90,哈佛
2239,organization,80,85,哈尔滨佛学院
2239,government,106,110,水陆派出所
2239,name,113,115,李群阶
2239,position,102,103,记者
2239,position,111,112,所长
2239,position,123,124,所长
2239,position,133,134,民警
2239,name,170,172,宋双才
2239,company,145,146,匡时
2239,position,160,162,收藏家
2239,game,189,190,CS
2239,movie,228,234,《蝙蝠侠归来》
2239,name,237,241,Joker
2239,name,252,255,希斯莱杰
2239,game,259,262,DotA
