ID,Category,Pos_b,Pos_e,Privacy
587,book,0,3,信息时报
587,name,8,10,陈学钢
587,position,6,7,记者
587,movie,41,49,《朱诺》（juno
587,movie,61,80,《理发师陶德》（sweeneytodd:
587,name,51,56,杰森·瑞特曼
587,address,107,111,新街口地区
587,government,98,99,警方
587,position,84,85,交警
587,position,93,94,记者
587,book,128,132,《红楼梦》
587,book,134,137,《水浒》
587,book,139,144,《三国演义》
587,game,166,169,魔兽争霸
587,game,178,180,星际2
587,game,182,184,LOL
587,game,186,188,WOW
587,game,171,176,魔兽DOTA
587,company,204,205,渣打
587,organization,213,215,qpr
587,organization,246,247,维拉
587,company,218,221,博彩公司
