ID,Category,Pos_b,Pos_e,Privacy
2389,scene,0,6,米拉日巴佛阁楼
2389,address,46,47,广州
2389,government,68,72,中国文化部
2389,government,74,80,中国美术家协会
2389,book,92,99,《每日经济新闻》
2389,position,100,101,记者
2389,game,151,157,《地下城英雄》
2389,name,176,179,罗比尼奥
2389,name,187,188,赖特
2389,name,196,198,埃兰诺
2389,name,200,201,祖尔
2389,name,214,215,杜恩
2389,position,229,231,艺术家
2389,position,251,253,艺术家
2389,name,270,272,吴金驰
2389,name,279,281,李广田
2389,company,261,266,k2•海棠湾
2389,position,267,269,总经理
2389,position,274,278,项目副总理
2389,address,291,293,南滨路
2389,scene,318,324,石板坡长江大桥
2389,scene,326,332,菜园坝长江大桥
2389,scene,309,314,喜来登双子塔
2389,company,335,338,北京荣宝
