ID,Category,Pos_b,Pos_e,Privacy
1725,government,0,4,全国工商联
1725,name,36,39,Ezio
1725,name,42,49,Giovanni
1725,position,33,35,男主角
1725,scene,26,32,《刺客信条2》
1725,name,52,53,皮力
1725,organization,119,120,巴黎
1725,organization,122,124,桑坦德
1725,organization,126,129,斯图加特
1725,name,100,102,叶雷蒙
1725,position,98,99,记者
1725,name,184,184,普
1725,position,144,158,世界禅道文化学术交流协会秘书长
1725,position,160,170,国际易学文化研究院院长
1725,position,172,182,国际易学文化研究会会长
1725,game,186,189,dota
1725,game,210,213,imba
1725,company,233,236,宁波银行
1725,company,238,241,中国银行
1725,company,243,246,招商银行
1725,company,248,251,广发银行
1725,company,253,256,浦发银行
1725,company,258,261,交通银行
1725,position,217,218,记者
1725,address,263,264,北京
1725,address,288,301,北京当代moma空中连廊会所
1725,government,306,309,中央政府
1725,government,337,338,中央
1725,company,344,346,苏富比
1725,company,347,349,佳士得
