ID,Category,Pos_b,Pos_e,Privacy
822,game,12,34,《但丁的地狱（Dante'sInferno）》
822,government,47,54,威斯敏斯特参议会
822,scene,58,64,英国泰特美术馆
822,scene,66,74,英国国家肖像美术馆
822,organization,76,84,省古典工艺家具协会
822,company,136,139,浦银安盛
822,company,145,148,浦发银行
822,position,124,125,记者
822,position,158,160,理财师
822,game,182,185,《光环》
822,game,205,212,《光环最后一战》
822,company,189,194,Bungie
822,address,221,223,子君村
822,address,233,234,蒜村
822,game,269,274,《极品飞车》
822,company,256,257,EA
822,organization,295,297,亚洲杯
822,book,312,319,《世界体育报道》
822,book,330,335,《足球总汇》
822,position,337,339,主持人
