ID,Category,Pos_b,Pos_e,Privacy
56,book,5,6,中报
56,company,0,3,民生银行
56,game,41,47,《狼穴尖兵2》
56,game,83,92,《孢子：英雄竞技场》
56,game,113,118,《死亡空间》
56,company,94,111,EARedwoodShores工作室
56,game,146,149,凡人飞仙
56,name,164,166,姚克勤
56,name,170,172,李鸿光
56,position,162,163,记者
56,position,167,169,通讯员
56,book,181,186,《大众软件》
56,game,194,200,《星际争霸2》
56,company,213,214,暴雪
56,company,223,224,暴雪
56,address,231,235,北京大观园
56,scene,237,241,顾恩思义殿
56,scene,243,246,省亲别墅
56,address,266,280,地铁8号线耀华路站1号出口向右
56,address,284,286,上南路
56,address,289,291,国展路
56,address,304,314,北京北四环理想国际大厦
