ID,Category,Pos_b,Pos_e,Privacy
2006,address,22,25,深圳地区
2006,government,0,4,深圳银监局
2006,name,7,8,刘元
2006,position,5,6,局长
2006,movie,62,67,《美国黑帮》
2006,movie,69,84,americangangster
2006,name,47,48,菲佛
2006,name,86,92,莱德利·斯科特
2006,scene,132,136,博瓦隆海滩
2006,book,151,156,《大众软件》
2006,scene,173,178,森彼得堡教堂
2006,position,210,212,主持人
2006,government,226,229,美国陆军
2006,position,233,239,直升飞机攻击手
2006,address,242,245,盖蒂中心
2006,name,268,273,理查德•迈尔
2006,position,265,267,建筑师
2006,company,286,289,高盛公司
2006,company,324,328,摩根士丹利
2006,company,330,333,美国银行
2006,organization,341,343,太阳神
2006,scene,372,375,瑞尼尔山
2006,scene,377,380,犹他盐湖
2006,scene,382,384,大峡谷
2006,scene,386,388,死亡谷
2006,scene,390,394,拉什莫尔山
