ID,Category,Pos_b,Pos_e,Privacy
1384,organization,6,8,沙尔克
1384,organization,11,12,拜仁
1384,organization,15,17,切尔西
1384,name,0,2,陆慧明
1384,government,23,30,印度国防研究机构
1384,government,35,45,印度国防研究与发展组织
1384,address,59,61,布鲁日
1384,movie,66,73,《杀手没有假期》
1384,book,107,121,《commanderkeen》
1384,name,91,97,carmack
1384,government,159,161,银监会
1384,government,163,165,保监会
1384,address,172,175,霍顿平原
1384,address,191,192,兰卡
1384,movie,216,225,《刺客信条2：世系》
1384,organization,245,247,紫百合
1384,game,288,291,DOTA
1384,address,284,287,北京赛区
1384,address,323,324,北京
1384,name,328,330,罗钊明
1384,company,299,310,北京香江国际发展有限公司
1384,position,311,312,总裁
1384,company,342,348,东京商品交易所
