ID,Category,Pos_b,Pos_e,Privacy
2232,organization,0,1,莱切
2232,organization,7,8,国米
2232,name,17,20,贝雷塔颇
2232,position,14,16,主教练
2232,government,57,58,俄军
2232,name,50,53,马卡罗夫
2232,game,83,87,魔兽争霸3
2232,name,92,97,比比西BBC
2232,name,99,110,魔术杨MagicYang
2232,name,112,121,雪妍SnowKiss
2232,position,88,89,解说
2232,government,123,131,古巴革命武装力量部
2232,book,138,143,《格拉玛报》
2232,address,181,183,兰州城
2232,movie,188,191,《墨香》
2232,organization,226,229,乌迪内斯
2232,organization,249,251,锡耶纳
2232,organization,259,268,全国工商联房地产商会
2232,name,275,277,朱凌波
2232,position,269,270,主任
2232,position,272,274,秘书长
2232,organization,298,301,朴茨茅斯
2232,name,278,279,科尔
2232,name,305,307,詹姆斯
2232,name,309,311,迪福伊
2232,name,313,315,格伦-
2232,name,319,321,黄奇帆
2232,name,325,327,翁振杰
2232,movie,379,384,《辣手神探》
2232,name,368,370,吴宇森
2232,company,356,361,Midway
2232,position,354,355,发商
2232,game,399,402,DOTA
