ID,Category,Pos_b,Pos_e,Privacy
2487,book,17,33,《PlayStation官方杂志》
2487,government,38,41,ESRB
2487,government,59,62,ESRB
2487,organization,76,78,莫斯巴
2487,organization,92,94,尼美根
2487,game,104,106,魔兽3
2487,company,108,109,暴雪
2487,address,161,169,湖州温泉高尔夫球场
2487,organization,144,154,全明星高尔夫慈善公益赛
2487,game,215,218,DOTA
2487,address,231,245,恒盛波尔多小镇索维娅国际艺术村
2487,organization,254,259,沙尔克04队
2487,organization,282,287,沙尔克04队
2487,organization,262,264,曼城队
2487,organization,300,306,中国房地产学会
2487,name,310,312,陈国强
2487,position,307,309,副会长
2487,position,320,324,建筑设计师
2487,company,354,355,广发
2487,name,390,391,宋香
2487,position,383,384,记者
2487,position,393,394,记者
2487,position,387,389,实习生
2487,position,415,417,大学生
2487,company,431,432,汇丰
2487,movie,458,462,《终结者》
2487,name,473,482,JohnConnor
2487,scene,496,498,文化村
2487,scene,513,514,亚庇
2487,scene,547,549,巴厘岛
2487,scene,572,574,巴厘岛
