ID,Category,Pos_b,Pos_e,Privacy
547,company,6,9,兴业银行
547,company,29,30,工行
547,company,32,33,招行
547,address,47,54,武昌区徐东花市内
547,address,76,80,武青四干道
547,address,86,88,丽华苑
547,position,62,63,老板
547,position,66,67,记者
547,game,107,119,《科林麦克雷拉力赛之尘埃2
547,game,121,131,ColinMcRae:
547,company,141,144,巴林银行
547,name,186,189,草间弥生
547,position,183,185,艺术家
547,address,235,236,重庆
547,name,242,244,陈坤志
547,name,246,248,龚刚模
547,name,250,252,戴克伟
547,name,254,255,税可
547,name,257,258,杨云
547,company,263,268,招行广州分行
547,position,275,276,记者
547,scene,333,336,苏州园林
