ID,Category,Pos_b,Pos_e,Privacy
2339,book,25,31,《如平说历史》
2339,organization,45,46,里昂
2339,organization,71,72,里昂
2339,organization,53,54,巴黎
2339,organization,77,79,佛罗伦
2339,organization,84,86,佛罗伦
2339,organization,93,94,罗马
2339,organization,97,100,佛罗伦萨
2339,organization,121,122,意甲
2339,book,159,164,《飞狐外传》
2339,book,170,173,《孟子》
2339,address,185,187,洛杉矶
2339,address,208,220,加州马里布（malibu）
2339,scene,177,180,盖蒂中心
2339,organization,221,223,日尔曼
2339,company,249,250,威廉
2339,government,269,271,银监会
2339,name,272,274,刘明康
2339,company,276,282,股份制商业银行
2339,position,316,319,网络专家
2339,position,321,325,计算机专家
