ID,Category,Pos_b,Pos_e,Privacy
499,movie,13,16,《挽歌》
499,book,29,34,《垂死生物》
499,name,20,25,菲利普·罗斯
499,address,62,64,子君村
499,address,80,82,南市区
499,address,76,78,昆明东
499,address,89,91,广福路
499,address,95,98,新昆洛路
499,game,119,125,《侠盗车手4》
499,name,100,103,泽尔尼克
499,name,107,114,Take-Two
499,address,182,183,北京
499,address,185,186,上海
499,name,142,144,仲跻伟
499,company,176,177,招行
499,address,210,215,上海世纪广场
499,organization,193,195,G联赛
499,organization,225,232,江苏省银行业协会
499,position,235,237,负责人
499,position,247,248,记者
499,scene,256,258,宁静岛
499,book,336,344,《动物寓言与音乐》
499,name,305,307,赫斯特
499,name,333,335,夏卡尔
499,government,362,369,参议院军事委员会
499,government,373,377,网络司令部
499,name,357,360,亚历山大
499,position,396,397,主席
499,government,426,428,发改委
499,game,444,449,《生存之旅》
499,address,469,470,北美
