ID,Category,Pos_b,Pos_e,Privacy
1118,organization,0,1,博沃
1118,organization,3,7,巴尔扎雷蒂
1118,organization,35,36,意甲
1118,company,22,23,立博
1118,government,50,72,中华人民共和国年居民身份证签发机关武定县公安局
1118,name,133,134,申德
1118,name,136,145,adamsender
1118,position,130,132,收藏家
1118,organization,149,150,拜仁
1118,organization,153,158,布加勒斯特星
1118,movie,180,193,《鹰眼》(EagleEye)
1118,name,197,202,卡鲁索(D.
1118,position,171,172,导演
1118,position,195,196,DJ
1118,address,203,204,宏村
1118,scene,233,234,承志
1118,scene,227,228,南湖
1118,scene,229,232,南湖书院
1118,scene,235,237,堂月沼
1118,scene,238,241,汪氏宗祠
1118,scene,242,244,树人堂
1118,address,260,262,开普敦
1118,address,271,273,开普敦
1118,scene,245,251,克鲁格国家公园
