ID,Category,Pos_b,Pos_e,Privacy
621,government,13,14,空军
621,company,49,50,招行
621,company,52,53,交行
621,company,55,56,民生
621,company,58,59,中行
621,company,74,77,兴业银行
621,company,79,82,广发银行
621,movie,93,110,《自由驰骋》（i‘mnotthere
621,name,112,117,托德·海因斯
621,name,122,124,凯特·
621,name,125,126,谢晋
621,name,159,160,谢晋
621,game,202,205,《街霸》
621,company,176,183,Rockstar
621,name,215,221,梅森·阿历克斯
621,name,223,231,MasonAlex
621,name,236,237,伍兹
621,government,239,241,FTC
621,company,249,250,EA
621,company,253,260,Take-Two
