ID,Category,Pos_b,Pos_e,Privacy
1963,game,0,3,英雄联盟
1963,name,7,15,小苍estelle
1963,address,23,24,丽泽
1963,address,31,33,金融街
1963,address,36,38,cbd
1963,government,77,79,银监会
1963,position,129,130,明星
1963,organization,141,143,斯托克
1963,organization,152,154,西布朗
1963,game,177,182,《极品飞车》
1963,organization,209,210,曼城
1963,organization,212,213,曼联
1963,organization,224,225,门兴
1963,organization,229,232,科特布斯
1963,game,238,243,《波斯王子》
1963,company,280,283,道南巴士
1963,scene,259,260,洞爷
1963,scene,262,263,登别
1963,address,302,303,岷江
1963,address,313,314,眉山
1963,address,319,321,乐山市
1963,government,355,359,武汉市中院
1963,name,343,345,晏章炎
1963,name,348,349,贺龙
1963,position,350,351,元帅
