ID,Category,Pos_b,Pos_e,Privacy
2111,game,0,2,天翼决
2111,address,5,20,盐仓街道翁洲大道与盐河路交叉路口
2111,address,48,51,香港首尔
2111,book,72,84,《他方的重要——天堂国度》
2111,name,62,68,达米恩·赫斯特
2111,position,59,61,艺术家
2111,government,101,108,上海市杨浦区法院
2111,organization,121,132,中国珠宝玉石首饰行业协会
2111,address,187,188,北京
2111,position,180,181,记者
2111,organization,219,223,加拉塔萨雷
2111,organization,225,226,汉堡
2111,organization,240,243,ac米兰
2111,name,256,258,奥巴马
2111,address,279,282,中山四路
2111,name,323,324,杜风
2111,position,363,366,行长助理
2111,organization,368,370,阿森纳
2111,organization,383,385,切尔西
2111,organization,386,387,联赛
2111,organization,377,378,联赛
2111,organization,389,390,欧冠
