ID,Category,Pos_b,Pos_e,Privacy
616,scene,5,9,喜马拉雅山
616,movie,54,66,30DaysofNight
616,name,47,52,史蒂夫奈尔斯
616,position,44,46,漫画家
616,position,71,76,游戏开发顾问
616,address,84,85,重庆
616,name,78,80,张明渝
616,name,122,124,翁振杰
616,organization,138,139,纽卡
616,organization,161,162,纽卡
616,organization,149,150,英超
616,organization,186,187,黑猫
616,organization,195,196,曼城
616,position,216,217,专家
616,position,255,258,理财经理
616,game,318,322,《红楼梦》
616,name,287,288,尹俊
616,position,284,286,主持人
616,game,323,326,DOTA
616,organization,343,345,保监会
616,address,386,387,杭州
616,address,415,416,安徽
616,address,418,419,江苏
616,address,421,422,广东
616,name,389,391,项俊波
616,organization,461,463,世界杯
616,name,432,434,王吉瑛
616,position,430,431,记者
