ID,Category,Pos_b,Pos_e,Privacy
1547,address,12,14,台儿庄
1547,name,16,18,孙连仲
1547,address,26,28,摩洛哥
1547,address,39,41,奴隶湾
1547,address,47,55,奴隶湾城镇阿斯塔波
1547,address,57,59,渊凯城
1547,address,66,68,索维拉
1547,address,70,73,阿伊特本
1547,government,74,76,美政府
1547,company,78,79,花旗
1547,name,96,97,周中
1547,company,146,149,中国银联
1547,company,158,161,visa
1547,government,215,220,美军特种部队
1547,address,259,270,barklystreet
1547,address,271,274,巴克利街
1547,scene,234,239,圣基尔达海滩
1547,position,302,306,室内设计师
1547,position,295,299,家装设计师
1547,movie,310,317,纳尔尼亚传奇ⅱ》
1547,movie,319,328,《印第安纳·琼斯ⅳ》
1547,movie,330,335,《蝙蝠侠ⅵ》
1547,movie,371,377,《七月与安生》
1547,scene,347,352,托卡内夫灯塔
1547,organization,389,396,贝尔格莱德游击队
1547,organization,399,403,标准列日队
