ID,Category,Pos_b,Pos_e,Privacy
787,game,26,29,DotA
787,name,3,5,820
787,name,7,10,2009
787,organization,33,41,河南新乡市茶业商会
787,name,45,47,韩立杰
787,position,42,44,秘书长
787,position,66,67,名人
787,position,68,69,名家
787,organization,78,79,拉科
787,organization,84,85,西甲
787,organization,95,98,费耶诺德
787,organization,100,101,荷甲
787,company,111,121,interwetten
787,address,137,146,印度普纳国际静修中心
787,name,153,164,苏帕蒂（subodhi）
787,position,150,152,培训师
787,government,182,186,野生生物部
787,position,188,189,官员
787,scene,172,180,新南威尔士国家公园
787,government,214,215,俄军
787,government,224,225,陆军
787,government,252,253,陆军
787,scene,262,266,盖蒂博物馆
