ID,Category,Pos_b,Pos_e,Privacy
1843,name,10,12,彭小军
1843,company,0,7,深发展信用卡中心
1843,position,8,9,总裁
1843,book,41,45,超神机械师
1843,name,85,95,阿历克斯·希姆弗雷耶斯
1843,name,97,100,alex
1843,position,79,84,俱乐部副总裁
1843,scene,136,140,国家博物馆
1843,movie,155,164,《午夜凶铃美国版1》
1843,movie,166,173,《咒怨美国版1》
1843,movie,196,201,《全民超人》
1843,name,202,204,史密斯
1843,address,216,219,松恩峡湾
1843,address,225,229,纳柔依峡湾
1843,address,231,235,艾于兰峡湾
1843,address,237,239,弗洛姆
1843,address,241,243,米达尔
1843,position,271,273,收藏家
1843,scene,279,285,英国泰特美术馆
1843,scene,293,298,帕罗尼拉公园
1843,scene,335,337,萨芙莉
1843,scene,339,346,伊瑚鲁ihuru
1843,scene,348,351,罗宾逊岛
1843,scene,353,356,都喜天阙
1843,scene,358,362,柏悦哈达哈
1843,company,389,409,深圳发展银行深圳分行会计结算部事后监督中心
1843,game,441,445,《星际2》
1843,scene,477,479,博物馆
1843,address,506,537,深圳市龙岗区龙岗街道南联社区龙城大道25号特丰综合楼六单元301
1843,name,542,544,戴星宇
1843,position,584,586,艺术家
1843,game,620,625,《末日之战》
1843,company,681,683,满堂红
1843,company,685,686,汇瀚
1843,position,678,679,记者
1843,book,706,719,《圣徒进行曲的各种流行曲调》
1843,name,688,692,盖德·奎恩
1843,name,694,701,gedquinn
1843,game,736,742,《命令与征服》
1843,game,766,773,《命令与征服4》
1843,company,749,750,EA
1843,scene,777,783,中国历史博物馆
