ID,Category,Pos_b,Pos_e,Privacy
2312,name,43,44,佘达
2312,company,24,39,鑫视空间（北京）装饰艺术有限公司
2312,position,13,15,设计师
2312,position,40,42,总经理
2312,position,19,20,专家
2312,government,46,63,中国房地产与住宅研究会人居环境委员会
2312,name,71,72,开彦
2312,position,64,70,副主任专家组长
2312,game,88,91,DotA
2312,name,79,85,Harreke
2312,company,103,111,DotA官方汉化组
2312,position,112,113,组长
2312,company,120,121,农行
2312,book,170,173,浮华逝梦
2312,book,189,194,《肖艾杨烁》
2312,book,205,210,《浮华逝梦》
2312,name,166,167,肖艾
2312,name,183,184,肖艾
2312,name,168,169,杨烁
2312,name,185,186,杨烁
2312,game,216,224,《地狱之门：伦敦》
2312,company,228,241,CrypticStudios
2312,company,257,258,中信
2312,company,260,261,浦发
2312,address,303,307,中华世纪坛
2312,address,313,317,中央电视台
2312,address,319,323,军事博物馆
