ID,Category,Pos_b,Pos_e,Privacy
1358,address,24,25,北京
1358,organization,32,42,北京市体育彩票管理中心
1358,company,48,51,招商银行
1358,company,53,56,北京银行
1358,company,62,65,浦发银行
1358,company,71,74,民生银行
1358,company,88,89,光大
1358,company,91,92,华夏
1358,government,120,127,国家发改委财金司
1358,name,130,131,徐林
1358,position,128,129,司长
1358,address,154,174,北京北京市海淀区清河中街学府树家园二区8-
1358,name,140,142,李志启
1358,company,175,177,深发展
1358,address,215,216,赌城
1358,address,231,235,拉斯维加斯
1358,organization,257,258,意甲
1358,company,242,245,bwin
1358,company,268,273,bet365
1358,name,297,299,王宪章
1358,company,290,293,韩亚银行
1358,position,294,296,董事长
1358,organization,335,338,塞维利亚
1358,organization,340,341,皇马
1358,organization,347,348,马竞
