ID,Category,Pos_b,Pos_e,Privacy
2476,company,9,16,“老中家具公司”
2476,name,50,52,宣家鑫
2476,position,81,83,收藏者
2476,game,99,100,星际
2476,organization,109,111,SPL
2476,organization,113,115,MSL
2476,organization,117,119,OSL
2476,organization,121,123,PLU
2476,position,101,103,主持人
2476,movie,146,152,《过山车大亨》
2476,organization,132,134,路透社
2476,company,139,142,索尼影业
2476,company,161,168,索尼动画制作公司
2476,organization,182,184,俱乐部
2476,name,188,192,弗里吉尔森
2476,name,193,212,（asgeirfridgeirsson）
2476,position,185,187,副主席
2476,organization,213,215,联盟杯
2476,organization,223,226,费耶诺德
2476,organization,234,235,拉科
2476,organization,240,243,阿贾克斯
2476,organization,245,250,鹿特丹斯巴达
2476,organization,256,257,莱切
2476,organization,291,292,罗马
2476,game,304,310,《现代启示录》
2476,movie,324,330,《惊爆银河系》
2476,movie,344,350,《莫斯科陷落》
2476,address,392,393,罗马
2476,organization,378,380,拉齐奥
