ID,Category,Pos_b,Pos_e,Privacy
1309,company,23,28,中国工商银行
1309,name,59,61,贾德界
1309,position,41,58,上海木材行业协会红木专业委员会副会长
1309,address,81,83,夏威夷
1309,scene,88,89,火山
1309,name,148,150,曹新民
1309,company,129,143,中山市红木家具发展研究开发中心
1309,position,145,147,工程师
1309,address,200,203,安苑小区
1309,address,210,218,丽日青城商品房小区
1309,position,191,192,记者
1309,scene,227,229,斗兽场
1309,scene,231,235,西班牙广场
1309,address,271,283,parkviewgreen
1309,address,284,286,芳草地
1309,name,291,293,黄培修
1309,position,287,290,执行董事
1309,address,320,325,浙江海宁市区
1309,game,372,376,《半条命》
1309,movie,389,395,《庙街十二少》
1309,movie,408,413,《新不了情》
1309,position,417,420,街头艺人
1309,address,434,435,西山
1309,name,429,431,朱自清
